State ID,State,Year,Subsector ID,Subsector,Investment
11,Guanajuato,2014,541,"Services Professionals, Scientists and Technicals",3.0392444133758545
11,Guanajuato,2014,561,Support Services Business,0.21049143373966217
11,Guanajuato,2014,721,Temporary Accommodation,21.13734245300293
11,Guanajuato,2015,221,"Generation, Transmission and Distribution of Electric Energy",71.76351928710938
11,Guanajuato,2015,222,Water and Gas Supply Pipeline to the Consumer,2.7117550373077393
11,Guanajuato,2015,237,Construction of Civil Engineering Works,139.25401306152344
11,Guanajuato,2015,238,Specialized Construction Work,101.8034439086914
11,Guanajuato,2015,311,Food Industry,118.20462799072266
11,Guanajuato,2015,312,Beverage Industry and the Snuff,47.99129104614258
11,Guanajuato,2015,313,Textile Manufacturing Inputs and Finishing of Textiles,-3.3250770568847656
11,Guanajuato,2015,315,Manufacture of Clothing,3.0088014602661133
11,Guanajuato,2015,322,Paper Industry,-7.158214092254639
11,Guanajuato,2015,325,Chemical Industry,-42.465579986572266
11,Guanajuato,2015,326,Industry Plastic and Rubber,22.617338180541992
11,Guanajuato,2015,331,Basic Metal Industries,105.037353515625
11,Guanajuato,2015,332,Fabricated Metal Products,28.084945678710938
11,Guanajuato,2015,333,Manufacture of Machinery and Equipment,5.322188854217529
11,Guanajuato,2015,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",4.669120788574219
11,Guanajuato,2015,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-38.34647750854492
11,Guanajuato,2015,336,Manufacture of Transport Equipment,385.489013671875
11,Guanajuato,2015,339,Other Manufacturing,2.5467777252197266
11,Guanajuato,2015,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",65.63631439208984
11,Guanajuato,2015,432,The Wholesale Trade of Textile Products and Footwear,0.6337839961051941
11,Guanajuato,2015,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",7.161360740661621
11,Guanajuato,2015,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",1.8977597951889038
11,Guanajuato,2015,437,Intermediary to the Wholesale Trade,0.07202699780464172
11,Guanajuato,2015,462,The Retail Trade in Supermarkets and Department Stores,53.69207763671875
11,Guanajuato,2015,463,"The Retail Trade in Textiles, Jewelry, Clothing Accessories and Footwear",0.7864959836006165
11,Guanajuato,2015,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",27.916366577148438
11,Guanajuato,2015,482,Rail Transport,46.21219253540039
11,Guanajuato,2015,486,Pipelines,380.77374267578125
11,Guanajuato,2015,517,Telecommunications,52.642601013183594
11,Guanajuato,2015,522,Intermediary Institutions Credit and Financial Off-Exchange,65.86563110351563
11,Guanajuato,2015,523,"Trading Activities, Exchange Rate and Financial Investment",11.616451263427734
11,Guanajuato,2015,524,"Surety Companies, Insurance and Pensions",5.112569808959961
11,Guanajuato,2015,541,"Services Professionals, Scientists and Technicals",7.975815773010254
11,Guanajuato,2015,561,Support Services Business,3.970679998397827
11,Guanajuato,2015,721,Temporary Accommodation,14.050543785095215
11,Guanajuato,2016,221,"Generation, Transmission and Distribution of Electric Energy",4.027856349945068
11,Guanajuato,2016,237,Construction of Civil Engineering Works,52.48184585571289
11,Guanajuato,2016,311,Food Industry,23.745254516601563
11,Guanajuato,2016,312,Beverage Industry and the Snuff,31.69337272644043
11,Guanajuato,2016,313,Textile Manufacturing Inputs and Finishing of Textiles,15.908148765563965
11,Guanajuato,2016,315,Manufacture of Clothing,9.930858612060547
11,Guanajuato,2016,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",44.31792068481445
11,Guanajuato,2016,322,Paper Industry,24.62456512451172
11,Guanajuato,2016,325,Chemical Industry,129.37083435058594
11,Guanajuato,2016,326,Industry Plastic and Rubber,118.23367309570313
11,Guanajuato,2016,331,Basic Metal Industries,25.496496200561523
11,Guanajuato,2016,332,Fabricated Metal Products,17.260543823242188
11,Guanajuato,2016,333,Manufacture of Machinery and Equipment,17.409128189086914
11,Guanajuato,2016,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",4.661942005157471
11,Guanajuato,2016,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",35.289485931396484
11,Guanajuato,2016,336,Manufacture of Transport Equipment,572.8271484375
11,Guanajuato,2016,339,Other Manufacturing,9.20211124420166
11,Guanajuato,2016,432,The Wholesale Trade of Textile Products and Footwear,0.976656973361969
11,Guanajuato,2016,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",9.136486053466797
11,Guanajuato,2016,462,The Retail Trade in Supermarkets and Department Stores,19.038562774658203
11,Guanajuato,2016,486,Pipelines,31.0985164642334
11,Guanajuato,2016,517,Telecommunications,40.41660690307617
11,Guanajuato,2016,522,Intermediary Institutions Credit and Financial Off-Exchange,27.30046844482422
11,Guanajuato,2016,524,"Surety Companies, Insurance and Pensions",4.726797103881836
11,Guanajuato,2016,541,"Services Professionals, Scientists and Technicals",-0.14502333104610443
11,Guanajuato,2016,561,Support Services Business,0.38255584239959717
11,Guanajuato,2017,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",60.31901931762695
11,Guanajuato,2017,221,"Generation, Transmission and Distribution of Electric Energy",231.50979614257813
11,Guanajuato,2017,222,Water and Gas Supply Pipeline to the Consumer,3.5440316200256348
11,Guanajuato,2017,237,Construction of Civil Engineering Works,4.513758182525635
11,Guanajuato,2017,311,Food Industry,21.196788787841797
11,Guanajuato,2017,312,Beverage Industry and the Snuff,58.357601165771484
11,Guanajuato,2017,315,Manufacture of Clothing,31.799779891967773
11,Guanajuato,2017,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",47.57083511352539
11,Guanajuato,2017,322,Paper Industry,9.812299728393555
11,Guanajuato,2017,325,Chemical Industry,55.42734909057617
11,Guanajuato,2017,326,Industry Plastic and Rubber,176.9962615966797
11,Guanajuato,2017,331,Basic Metal Industries,76.31934356689453
11,Guanajuato,2017,332,Fabricated Metal Products,4.9123334884643555
11,Guanajuato,2017,333,Manufacture of Machinery and Equipment,2.899404525756836
11,Guanajuato,2017,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",16.323869705200195
11,Guanajuato,2017,336,Manufacture of Transport Equipment,692.259765625
11,Guanajuato,2017,339,Other Manufacturing,11.973641395568848
11,Guanajuato,2017,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",-1.9450608491897583
11,Guanajuato,2017,432,The Wholesale Trade of Textile Products and Footwear,5.378330230712891
11,Guanajuato,2017,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",60.12193298339844
11,Guanajuato,2017,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",4.007086753845215
11,Guanajuato,2017,462,The Retail Trade in Supermarkets and Department Stores,36.501914978027344
11,Guanajuato,2017,482,Rail Transport,15.802276611328125
11,Guanajuato,2017,492,Courier and Parcel Services,0.22622184455394745
11,Guanajuato,2017,517,Telecommunications,21.315834045410156
11,Guanajuato,2017,522,Intermediary Institutions Credit and Financial Off-Exchange,-21.858131408691406
11,Guanajuato,2017,524,"Surety Companies, Insurance and Pensions",0.8551294207572937
11,Guanajuato,2017,541,"Services Professionals, Scientists and Technicals",1.8393580913543701
11,Guanajuato,2017,561,Support Services Business,1.3369715213775635
11,Guanajuato,2018,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",-4.893648147583008
11,Guanajuato,2018,221,"Generation, Transmission and Distribution of Electric Energy",447.4120178222656
11,Guanajuato,2018,236,Edification,3.8008036613464355
11,Guanajuato,2018,311,Food Industry,10.08442211151123
11,Guanajuato,2018,312,Beverage Industry and the Snuff,-0.20505964756011963
11,Guanajuato,2018,315,Manufacture of Clothing,15.333072662353516
11,Guanajuato,2018,322,Paper Industry,74.9398193359375
11,Guanajuato,2018,325,Chemical Industry,384.99169921875
11,Guanajuato,2018,326,Industry Plastic and Rubber,171.68856811523438
11,Guanajuato,2018,331,Basic Metal Industries,107.23411560058594
11,Guanajuato,2018,332,Fabricated Metal Products,23.420286178588867
11,Guanajuato,2018,333,Manufacture of Machinery and Equipment,-8.67234992980957
11,Guanajuato,2018,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",2.129746913909912
11,Guanajuato,2018,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",35.81752395629883
11,Guanajuato,2018,336,Manufacture of Transport Equipment,977.30322265625
11,Guanajuato,2018,339,Other Manufacturing,2.1780548095703125
11,Guanajuato,2018,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",17.993425369262695
11,Guanajuato,2018,432,The Wholesale Trade of Textile Products and Footwear,0.41669368743896484
11,Guanajuato,2018,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",18.508665084838867
11,Guanajuato,2018,437,Intermediary to the Wholesale Trade,0.016541730612516403
11,Guanajuato,2018,462,The Retail Trade in Supermarkets and Department Stores,28.499027252197266
11,Guanajuato,2018,482,Rail Transport,44.140533447265625
11,Guanajuato,2018,486,Pipelines,14.883277893066406
11,Guanajuato,2018,492,Courier and Parcel Services,1.9248723983764648
11,Guanajuato,2018,517,Telecommunications,29.052631378173828
11,Guanajuato,2018,522,Intermediary Institutions Credit and Financial Off-Exchange,38.60971450805664
11,Guanajuato,2018,524,"Surety Companies, Insurance and Pensions",-0.15510085225105286
11,Guanajuato,2018,531,Real Estate Services,7.536910057067871
11,Guanajuato,2018,541,"Services Professionals, Scientists and Technicals",0.8350645899772644
11,Guanajuato,2018,561,Support Services Business,0.15779931843280792
11,Guanajuato,2019,221,"Generation, Transmission and Distribution of Electric Energy",-144.75404357910156
11,Guanajuato,2019,237,Construction of Civil Engineering Works,-97.26289367675781
11,Guanajuato,2019,311,Food Industry,23.625041961669922
11,Guanajuato,2019,312,Beverage Industry and the Snuff,47.234779357910156
11,Guanajuato,2019,315,Manufacture of Clothing,4.685646057128906
11,Guanajuato,2019,322,Paper Industry,3.3776695728302
11,Guanajuato,2019,325,Chemical Industry,-66.6181869506836
11,Guanajuato,2019,326,Industry Plastic and Rubber,150.12107849121094
11,Guanajuato,2019,331,Basic Metal Industries,-22.207590103149414
11,Guanajuato,2019,332,Fabricated Metal Products,0.4385227560997009
11,Guanajuato,2019,333,Manufacture of Machinery and Equipment,0.6641940474510193
11,Guanajuato,2019,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",-3.640061855316162
11,Guanajuato,2019,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",61.165855407714844
11,Guanajuato,2019,336,Manufacture of Transport Equipment,595.8602294921875
11,Guanajuato,2019,339,Other Manufacturing,14.467106819152832
11,Guanajuato,2019,432,The Wholesale Trade of Textile Products and Footwear,-0.878233790397644
11,Guanajuato,2019,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",0.04355962947010994
11,Guanajuato,2019,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",9.988856315612793
11,Guanajuato,2019,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",5.1462483406066895
11,Guanajuato,2019,462,The Retail Trade in Supermarkets and Department Stores,27.16203498840332
11,Guanajuato,2019,482,Rail Transport,14.417716026306152
11,Guanajuato,2019,492,Courier and Parcel Services,0.250151664018631
11,Guanajuato,2019,517,Telecommunications,68.44466400146484
11,Guanajuato,2019,522,Intermediary Institutions Credit and Financial Off-Exchange,101.5914077758789
11,Guanajuato,2019,524,"Surety Companies, Insurance and Pensions",5.045629024505615
11,Guanajuato,2019,541,"Services Professionals, Scientists and Technicals",-13.341432571411133
11,Guanajuato,2019,561,Support Services Business,0.39667293429374695
11,Guanajuato,2019,721,Temporary Accommodation,-22.78204345703125
11,Guanajuato,2019,811,Repair and Maintenance Services,2.3709664344787598
11,Guanajuato,2020,111,Farming,8.35953140258789
11,Guanajuato,2020,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",6.414816379547119
11,Guanajuato,2020,221,"Generation, Transmission and Distribution of Electric Energy",-4.060342788696289
11,Guanajuato,2020,237,Construction of Civil Engineering Works,8.7522611618042
11,Guanajuato,2020,311,Food Industry,33.417274475097656
11,Guanajuato,2020,312,Beverage Industry and the Snuff,12.806859016418457
11,Guanajuato,2020,315,Manufacture of Clothing,3.4754278659820557
11,Guanajuato,2020,322,Paper Industry,7.0943708419799805
11,Guanajuato,2020,325,Chemical Industry,36.1749153137207
11,Guanajuato,2020,326,Industry Plastic and Rubber,31.461435317993164
11,Guanajuato,2020,331,Basic Metal Industries,-2.6709847450256348
11,Guanajuato,2020,332,Fabricated Metal Products,39.78340530395508
11,Guanajuato,2020,333,Manufacture of Machinery and Equipment,-2.2934041023254395
11,Guanajuato,2020,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",4.514408111572266
11,Guanajuato,2020,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-27.247180938720703
11,Guanajuato,2020,336,Manufacture of Transport Equipment,-271.85247802734375
11,Guanajuato,2020,339,Other Manufacturing,-4.075588226318359
11,Guanajuato,2020,432,The Wholesale Trade of Textile Products and Footwear,-4.9343671798706055
11,Guanajuato,2020,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",4.037790298461914
11,Guanajuato,2020,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",37.69112777709961
11,Guanajuato,2020,437,Intermediary to the Wholesale Trade,0.013453880324959755
